Cmpd1	Cmpd2	TS
FC(F)(F)Oc1ccccc1[C@H]1C[C@@H]1C(=O)Nn1cnnc1	CC(C)C[C@H]([NH2+]Cc1ccc(C)c(C)c1)c1nc(no1)-c1nc[nH]n1	0.6902173757553101
Cc1n[nH]c(C)c1[C@@H]1CCCCCN1C(=O)NCCC[NH+]1CCCC1	Cc1nnnn1-c1cccc(c1)C(=O)Nc1cccc2[nH]ccc12	0.6901041865348816
COc1cn(CC(=O)NC2CCCCCC2)c(CN2CCOCC2)cc1=O	CC(C)C[C@@H](N1Cc2ccccc2C1=O)C(=O)N1CCN(CCc2ccccn2)CC1	0.689976692199707
CC(C)N(CC(=O)OC(C)(C)C)C(=O)c1cnc(Cl)c(Cl)c1	CO[C@H](C(=O)N[C@H](C#N)c1ccccc1F)c1ccccc1	0.6898550987243652
Clc1c(Br)cncc1NC(=O)Nc1cccc(Cn2cnnc2)c1	C[C@@H]1C[C@H]1c1cc(NCc2cccnc2C)n([nH+]1)-c1ccccc1	0.6897435784339905
Cc1nn(C)c(C)c1OCC(=O)Nc1ccc(c(F)c1)[S@](C)=O	COC(=O)c1[nH]\c(=N\C(=O)c2n[nH]c3CCCCc23)sc1C(C)C	0.6896551847457886
Cc1cn2c(ncc(C(=O)Nc3nc(cs3)-c3ccncc3)c2=O)s1	COc1ccccc1-c1cnn2c(ccnc12)-c1ccccc1O	0.6895074844360352
CCOC(=O)C[C@@H](OC(=O)CCCNC(=O)C1CC1)C1CC1	CC(C)[C@H]1CN(CCO1)C(=O)[C@@H]1CCCO1	0.689393937587738
CC1(C)C[C@@H](CCO1)[NH2+]CC[C@@]1(CCOC(C)(C)C1)c1ccc(Cl)cc1	COC(=O)c1ccoc1CC1CCN(CC1)C(=O)c1cc(ccc1F)N1CCNC1=O	0.6892778873443604
Cc1cc(=O)c(OCC(=O)Nc2ccc3n(C)c(CCc4ccccc4)nc3c2)c[nH]1	Cc1n[nH]c(C)c1[C@H]1CCCN1C(=O)[C@@H]1Cc2cc(F)ccc2O1	0.6891615390777588
C[C@H](NC(=O)N1CCCCC[C@@H]1c1c(C)n[nH]c1C)c1nncn1C	Cc1ccnc(n1)[C@@H](NC(=O)[C@@H]1COc2ccccc2O1)C1CC1	0.6890547275543213
CC[C@@H]1C[NH+](CCN1C[C@@H](C)O)[C@@H]1[C@@H]2CCO[C@@H]2C1(C)C	CN([C@@H]1CCCc2ccccc12)C(=O)CNc1cc2OCCOc2cc1Br	0.6889401078224182
COCCn1cc(CC(=O)Nc2nc(n[nH]2)C(C)C)c2ccccc12	CC(=O)N1CCN(CC1)C(=O)c1cccc(Nc2ncccn2)c1	0.688829779624939
COc1ncc(NCc2ccc(Cl)c(Cl)c2)cc1C(N)=O	C[C@H](C[C@@H](O)c1ccccc1)[NH2+]Cc1cnc2c(C)cccn12	0.6887052059173584
C[C@H](C(=O)NCCc1nc(cs1)-c1ccccc1)n1nnc2ccccc2c1=O	COc1ccc(Cl)cc1NC(=O)[C@@H](C)OC(=O)c1ccn2cncc2c1	0.6885964870452881
COc1ccc(nn1)N1CCC[C@@H](C1)C(=O)N[C@H](C)c1ccccc1	CN(Cc1nc(no1)-c1ccccc1Cl)C(=O)COc1ccccc1C	0.6884816884994507
[O-]C(=O)c1ccc(=O)n(CC(=O)Nc2ccc3CCCc3c2)c1	Fc1ccc(OCc2ccc(o2)C(=O)Nc2ccc3ncc(Cl)n3c2)cc1	0.6883720755577087
Cc1[nH]nc(c1CC(=O)NCCc1ccc(O)cc1)-c1ccc(F)cc1	CC[C@H](NC(=O)Nc1cccc(Cn2ccnc2C(C)C)c1)c1nc(c[nH]1)-c1ccccc1	0.688249409198761
Cc1cccc(Cl)c1NC(=O)COC(=O)Cc1ccsc1	C[C@@H](C(=O)Nc1ccccc1I)c1ccccc1	0.68813556432724
CC(C)([C@@H](OC(=O)CCn1c2ccccc2c(=O)[nH]c1=O)C(F)(F)F)c1ccccc1	Cc1cc(C)cc(c1)C(=O)N1CCC[C@H](C1)C(=O)N1CCC[C@H]1[C@@H]1CCCC1=O	0.6880165338516235
Cn1c2ccccc2n(Cc2nc3cccnc3s2)c1=O	COc1ccc(cc1)-c1coc2cc(OCc3cnc(C)s3)ccc2c1=O	0.687912106513977
COCCn1ccc2ccc(cc12)C(=O)Nc1nc(n[nH]1)[C@@H]1CCCO1	CC(C)C[C@@H](NC(=O)CNC(=O)c1ccc2ccccc2c1)C(=O)Nc1nccs1	0.6877934336662292
CC(C)[NH+](C[C@@H]1CCCCO1)Cc1ccc(NC(=O)CSc2nncs2)cc1	Cc1ccc(o1)[C@@H]([NH2+]Cc1ccc(N2CCC(O)CC2)c(F)c1)C1CCCC1	0.6876574158668518
CC(CO)(CO)[NH2+]Cc1cn(nc1-c1cc2ccccc2o1)-c1ccccc1	C[C@H]1CN(CCN1S(C)(=O)=O)C(=O)c1ccc(cc1)C(=O)Nc1ccccc1	0.6875
FC(F)(F)c1n[nH]c2CC[C@H](Cc12)C(=O)OCc1nc(Cc2ccccc2)no1	Cc1nn(C)c(C)c1[C@H]1COCCN1C(=O)c1cnc(N)c(Cl)c1	0.6875
CC(C)N(CC(=O)OC(C)(C)C)C(=O)c1cc(C)c(C)s1	C[C@H]1CN(C[C@@H](C)O1)S(=O)(=O)NCc1ccccc1C[NH+]1CCC[C@@H]1CO	0.6873385310173035
CN(CCc1cnccn1)C(=O)c1cnn(c1C(F)(F)F)-c1ccc(C)cc1	CCOc1cc(CNc2ccc(cc2)C([O-])=O)cc(Cl)c1OCc1ccccc1	0.6872037649154663
COc1cccc(NC(=O)NCCC[NH+]2CCNC(=O)C2)c1	C[C@H](CN1CCOCC1)OC(=O)[C@H]1C[C@H]2CC[C@@H]1O2	0.6870967745780945
C1CN(CCC1[NH+]1CCN(CC1)c1cccnn1)c1ccccc1	C[NH+](C)C[C@H](O)Cn1cc(NC(=O)C(c2ccccc2)c2ccccc2)cn1	0.6869806051254272
CCc1ccc(cc1)-c1noc(C[NH+]2CCC(CC2)c2cc(C)[nH]n2)n1	CC(C)C[C@@H]1C[C@H](CCO1)NC(=O)[C@H](C)Cc1c(C)nn(C)c1C	0.6868686676025391
Cc1cc(-c2nnc3sc(nn23)-c2cccc(c2)C(F)(F)F)n(C)n1	COc1ccccc1-n1c(C)cc(C(=O)NCc2nnc3ccccn23)c1C	0.6867704391479492
COc1ccc(nn1)N1CCC[C@H](C1)C(=O)NCCc1ccccc1	COc1ccc(C(=O)N(CCCO)[C@H]2CCc3ccccc23)c(C)c1	0.6866484880447388
Cc1ccsc1CNC(=O)C[NH+]1[C@H]2CC[C@@H]1CC(O)(Cc1ccc(F)cc1F)C2	Cc1ccc2OCCC[C@H]([NH2+]C[C@H]3COC4(CCCC4)O3)c2c1	0.6865342259407043
CC[C@H](C)NC(=O)c1ccc(NC(=O)[C@H]2CCn3c[nH+]cc3C2)cc1	OCCCN(Cc1ccncc1)S(=O)(=O)c1cccc2ccccc12	0.6864197254180908
Cc1ccc(cc1)-n1nnnc1SCc1cccc(c1)-n1cccn1	Cn1nc(C(=O)NCCc2nnc3ccccn23)c2ccccc12	0.6863207817077637
COCc1nc(n[nH]1)-c1ccc(NC(=O)Cc2ccccc2OC(F)(F)F)cc1	COc1cc2ncn(CC(=O)Nc3ccc4[nH]c(CC(C)C)nc4c3)c(=O)c2cc1OC	0.6861924529075623
Fc1ccccc1C(=O)OC[C@H]1CNC(=O)C1	COc1cc(CCNC(=O)N2CC[C@H](C[NH+]3CCCC3)C2)ccc1F	0.6860841512680054
CC(C)(C)c1csc(CCNC(=O)c2cc(ccc2F)-n2cnnn2)n1	COc1ccc(cc1)-c1coc2cc(OCc3cnc(C)s3)ccc2c1=O	0.685968816280365
Cn1c(CN2CCOCC2)cc(=O)c(O)c1C[NH+]1CCCC1	COc1cccc(c1)[C@@H](O)C(=O)NCc1csc(n1)C(C)(C)C	0.6858638525009155
Fc1ccc(cc1)N1C[C@@H](Nc2cc(nc(n2)-c2ccccn2)C(F)(F)F)C1=O	COc1cccc2n(CCNC(=O)CCC(=O)\N=c3/[nH]c(C([O-])=O)c(s3)C(C)C)ccc12	0.6857707500457764
C[C@H]([NH2+]C[C@@H]1COC2(CCCCC2)O1)c1ccc2COCc2c1	COc1ccc(cc1NCCc1ccc(OC(F)(F)F)cc1)C(=O)N1CCOCC1	0.6856435537338257
COC(=O)CNC(=O)[C@@H]1[C@@H](N(C)C(=O)c2ccccc12)c1ccc(OC)c(OC)c1	C[C@@H](CCO)C1(CNC(=O)[C@@H](C)Oc2cccc(c2)C(C)(C)C)CCC1	0.685520350933075
CC(C)c1ccc(C)cc1O[C@H](C)C(=O)N1CC[C@@H](C1)[NH+](C)Cc1noc(n1)C1CC1	COC(=O)c1cccc2[nH]c([N-]S(=O)(=O)c3ccc(OC)c(C)c3)nc12	0.6854166388511658
C[C@H](CC(=O)NCc1nc2ccccc2c(=O)n1C)Cc1cccc(F)c1	CC(C)[C@H](N1Cc2ccccc2C1=O)C(=O)Nc1n[nH]c2cccc(F)c12	0.6853002309799194
CO[C@H]([C@@H](C)NC(=O)c1ccc(cc1)-n1cccn1)c1ccccc1F	CC(C)n1ccc2c(cccc12)C(=O)N1CCN(CC1)C(=O)c1ccco1	0.6851851940155029
C[C@H]1CO[C@@H](CO)CN1C(=O)c1ccc(F)c(Br)c1	CNC(=O)[C@H]1CCCC[C@H]1[NH2+]Cc1cc2ccccc2nc1OC	0.6850828528404236
COC(=O)C[C@H](c1cccc(O)c1)c1oc(CSc2ccccc2F)cc(=O)c1O	CC[NH+](CCC1CCN(CC1)C(=O)c1ccc2ncccc2c1)CC1CC1	0.6849641799926758
O=C(Cc1c[nH]c2ccccc12)NCCCc1nnc2ccccn12	C[C@@H](NC(=O)N1CC(C1)Oc1ccccc1Cl)c1nncn1C	0.6848635077476501
O=C(OCc1nc(n[nH]1)C1CC1)c1ccc(cc1)S(=O)(=O)NC[C@H]1CCCO1	O=C(COC(=O)c1ccc(Cc2nc[nH]n2)cc1)N1CCCC1	0.6847545504570007
O=C(CCNc1ncccn1)Nc1nc(cs1)-c1cccnc1	OC1=N[C@H](CC(=O)NCc2ccncc2)C(=O)N1CCc1ccccc1	0.684636116027832
FC(F)(F)c1cccnc1C(=O)OC1CCC1	C[C@@H](Oc1cc(C)ccc1Cl)C(=O)NC[C@H](O)C(=O)OC(C)(C)C	0.6845238208770752
COC(=O)c1[nH]\c(=N\C(=O)[C@H](C)N2Cc3ccccc3C2=O)sc1C	CCC[C@@H]1N(CCNC1=O)c1ncnc2scc(-c3ccc(F)cc3)c12	0.6844262480735779
COC[C@H](C)NC(=O)[C@H]1CC(=O)N(C2CC2)[C@@H]1c1cccc(OC)c1	Cc1cc(C)c(C)c(c1C)S(=O)(=O)N1C[C@@H](O)C[C@H]1C(=O)NCC1([O-])CCC1	0.684326708316803
C[C@H]1CCc2ccccc2[C@H]1NC1CC[NH+](CC1)C1CC1	Cn1nc(cc1C(=O)NCCc1ccc(O)cc1)-c1ccccc1	0.6842105388641357
CC(C)c1sc(Br)nc1C(=O)N1CCN(CC1)C(=O)c1ccco1	COC(=O)C[C@H](c1ccc(Br)s1)c1oc(C)cc(=O)c1O	0.6840795874595642
COC(=O)c1[nH]\c(=N\C(=O)c2ccc(cc2)-c2nnn(n2)C(C)C)sc1C	Cc1nc(CN2CCN(CC2)C(=O)Nc2ccc(cc2)-n2nccn2)n[nH]1	0.6839622855186462
COc1ccc(cc1OC)-c1ccnc2nc(nn12)-c1ccccc1OC	C[C@H](O)[C@H]1CCCN(C1)c1nc2ccccc2nc1N1CCOCC1	0.6838564872741699
Oc1cccc(c1)N1CCN(CC1)S(=O)(=O)CCCF	CCOC(CNC(=O)COc1ccc(CC)cc1)(OCC)c1ccccn1	0.6837607026100159
C[C@H]1CCc2ccccc2[C@H]1NC1CC[NH+](CC1)C1CC1	COc1cccc(CNC(=O)Cn2cc(ccc2=O)C([O-])=O)c1OC	0.6836460828781128
NC(=O)[C@H](N1CCN(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1	Cc1cc(=O)c(OCC(=O)Nc2ccc3occc(=O)c3c2)cn1C	0.6835442781448364
CCc1cnccc1CNC(=O)Cc1cccc2ccccc12	Oc1ccc2cc(C(=O)Nc3cccc(C([O-])=O)c3O)c(=O)oc2c1	0.6834170818328857
OCc1cccc(F)c1NC(=O)Cc1ccc2ccccc2c1	COc1ccc(NC(=O)N[C@H]2CCO[C@@H](CC(C)C)C2)c(C)n1	0.6833333373069763
Cc1nc(cs1)-c1ccc(CC(=O)N2CCOC[C@@H]2c2c(C)nn(C)c2C)cc1	CSc1nc(N2CCN(CC(=O)Nc3ccccc3)CC2)c2COC(C)(C)Cc2c1C#N	0.6832060813903809
C[C@H](Oc1cccc(C)c1)C(=O)NCC(=O)NCC=C	C[C@H]1CCC[C@@H]1N1CCO[C@@H](C1)c1ccc(Br)cc1	0.6830986142158508
O[C@H]1C[C@H](N(C1)C(=O)CNC(=O)c1ccc(Br)s1)c1ccc(F)cc1	C[C@@H]1C[C@@H]1c1ccc(o1)-c1nc(c(C)[nH]1)-c1ccccc1	0.6829897165298462
COc1c(C)cc(cc1C)S(=O)(=O)NCc1ccc([C@H](C)O)c(C)n1	[O-]C(=O)Cn1ccc2cc(NC(=O)c3ccc(cc3)-n3ccnc3)ccc12	0.6828703880310059
Cn1cnc2ccc(NC(=O)c3cc(=O)[nH]c4ccccc34)cc2c1=O	CCc1nc(nn1-c1ccccc1Cl)C(=O)N[C@@H]1CCO[C@@H](C1)C(C)(C)C	0.6827731132507324
Cc1nc(n[nH]1)-c1ccc(NC(=O)Cc2csc(C)n2)cc1Cl	Cc1cc(C)nc(NCCC(=O)N2CCN(CCc3ccncc3)CC2)n1	0.6826666593551636
CCOC(=O)N1CCN(CC1)C(=O)C[C@H](Cn1cccc1)c1ccc(Cl)cc1	CC(=O)c1csc(c1)C(=O)N[C@@H](C1CC1)c1nccc(C)n1	0.682539701461792
COc1ccc(cc1OC)-c1cc(n[nH]1)C(=O)NCc1ccc(cc1)S(N)(=O)=O	CCOC(=O)c1sc(NC2=NS(=O)(=O)c3ccccc23)c(C(=O)OC)c1C	0.682445764541626
CCc1cccc(CC)c1NS(=O)(=O)c1cc(CCNC(C)=O)ccc1OC	COc1cccc2n(CCC(=O)NCCCc3nnc4ccccn34)ccc12	0.68232661485672
COCCn1cc(C(=O)Nc2nc[nH]n2)c2ccccc2c1=O	COc1cc2cc(C(=O)N3CCN(C\C=C\c4ccccc4)CC3)n(C)c2cc1OC	0.6822222471237183
COc1cc(C)c(cc1OC)S(=O)(=O)[N-]c1cn(C)cc(Br)c1=O	COc1ccc(CCC(=O)Nc2ccc3[nH]c(nc3c2)-c2cccnc2)cc1OC	0.6821191906929016
CC1CC[NH+](CCc2cccc(NC(=O)CCc3nc4ccccc4c(=O)[nH]3)c2)CC1	O=C(N1CCCC[C@H]1c1nc[nH]n1)c1ccc([nH]c1=O)-c1ccco1	0.6820175647735596
Clc1ccc2ccn(CCNC(=O)COc3cccc(c3)-n3cnnc3)c2c1	CC(C)c1ccc(cc1)S(=O)(=O)NCc1cn2cccc(C)c2n1	0.681922197341919
Cc1cc(NC(=O)COC(=O)Cc2ccccc2Br)no1	NC(=O)CCC1CCN(CC1)C(=O)Nc1ccn(Cc2ccccc2)n1	0.6818181872367859
CCN(C(=O)c1cnc(C)nc1C)c1cccc(F)c1	C[C@H]1C[C@@H]1c1cc(NCc2cccnc2C)n([nH+]1)-c1ccccc1	0.6816976070404053
CC(C)Oc1ccc(cc1)-c1nc(cs1)C(=O)NC[C@H]1CCO[C@@H](C)C1	COc1ccc2ccccc2c1CN(C)Cc1nccn1C	0.6815789341926575
Cc1sc2ccc(Cl)cc2c1S(=O)(=O)N1CCC(CC1)c1cn[nH]c1	Cc1cc(C)nc(Nc2cccc(c2)C(=O)N2CCn3c(C2)nnc3C(F)(F)F)n1	0.6814671754837036
Cc1sc(NC(=O)CCCc2nc(no2)-c2cccnc2)nc1-c1ccc(Cl)cc1	C[NH+](C)CCN(Cc1ccc(cc1)C(F)(F)F)C(=O)c1cnc2scc(C)n2c1=O	0.6813627481460571
COC(=O)c1[nH]\c(=N\C(=O)c2cc(nn2C)-c2cccs2)sc1-c1cccc(F)c1	Cc1nn(C)c(C)c1[C@@H](CC([O-])=O)c1c([O-])cc(C)[nH]c1=O	0.6812499761581421
Fc1ccc(cc1)S(=O)(=O)[N-]c1ccccc1C(=O)N1CCOC2(CCC2)C1	COC(=O)C[C@@H](c1ccnn1C(C)C)c1oc(CSc2ccccc2)cc(=O)c1O	0.6811594367027283
CCc1nc2ccccc2n1C1CCN(CC1)C(=O)CCCc1nc2ccccc2s1	CC[NH+](CCC1CCN(CC1)C(=O)Nc1ccc(cc1)-c1nccs1)CC(C)C	0.681034505367279
COCCn1c(cc2cc(Cl)ccc12)C(=O)\N=c1\[nH]c(C(=O)OC)c(C)s1	Clc1ccc(NC(=O)C2CCN(CC2)C(=O)c2nc(C3CC3)n3ccccc23)nc1	0.6809338331222534
COC(=O)c1ccccc1NC(=O)c1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O	C[C@H]1CCc2c(F)cccc2[C@H]1NCC(=O)N(C)c1ccccc1C(=O)NCc1ccco1	0.6808080673217773
CCN(CC)c1ccc(CNC(=O)[C@@H]2CC(=O)N(C3CC3)[C@H]2c2cccc(OC)c2)c[nH+]1	COc1ccc(cc1CC([O-])=O)S(=O)(=O)Nc1ccc(F)cc1Br	0.6807095408439636
Brc1ccccc1OCC(=O)NCCn1cccc1	CCc1cnccc1C(=O)OCc1ccccc1	0.6806083917617798
COc1ccc(CCc2nc(NC(=O)c3cc(=O)n(C)c4ccccc34)n[nH]2)cc1OC	Clc1ccc(cc1)N1C[C@@H](CC1=O)C(=O)N[C@H]1CCO[C@]2(CCOC2)C1	0.680497944355011
CC(C)[C@@H]1C[C@H](CCO1)NC(=O)[C@H](NC(=O)c1cccs1)c1ccccc1	Cc1ccc(o1)-c1nc(CC(=O)N2CC[C@H]([C@H](O)C2)C(C)(C)C)cs1	0.6803874373435974
COc1ccc(OC)c(CNS(=O)(=O)c2ccc(CCNC(=O)CC(C)C)s2)c1	CCOc1ccc(CN2Cc3ccccc3C[C@H]2C(N)=O)cc1OC	0.6802884340286255
Clc1ccc(cc1)N1CC[C@@H](NC(=O)c2cccn3c2n[nH]c3=O)C1=O	CC(C)N(CC(=O)OC(C)(C)C)C(=O)CCCNC(=O)c1ccc(Cl)cc1	0.680190920829773
CCn1nc(C)cc1C(=O)N(C)c1ccc2oc(nc2c1)C(C)C	CCc1nn(C)c(CC)c1S(=O)(=O)[N-]c1nnc(C)s1	0.6800894737243652
Clc1ccc(N2CCCC2=O)c(NC(=O)c2ccc(Br)o2)c1	Cc1c(cnn1C1CCCC1)C(=O)N1CCN(CC(=O)C2CC2)CC1	0.6800000071525574
Cc1nc(CNC(=O)N2CCO[C@@H](Cc3ccccc3)C2)c(C)s1	Fc1ccc(NC(=O)COc2cccc(Oc3cccnc3)c2)cc1	0.6798866987228394
COc1ccc(COCc2cccc(NC(=O)N3C[C@H](O)C[C@H]3CO)c2)cc1	COCC[NH+](C)CCCC1CC[NH+](CC(=O)NCC2CCCCC2)CC1	0.6797583103179932
C[C@@H]1CN(C[C@@H]1N1CCOCC1)C(=O)c1ccc2[nH]c(C)nc2c1	CC1(C)[C@H]2CC[C@]1(C)[C@@H](C2)NC(=O)c1scnc1Br	0.6796537041664124
CNc1ncc(s1)C(=O)NCCc1nc2cc(Cl)ccc2n1C	CC(C)(C)[C@@H]1CCN(C[C@@H]1O)C(=O)Nc1nc(cs1)-c1cccc(F)c1	0.6795454621315002
CC(C)CN1CCO[C@H](COC(=O)[C@H]2CCO[C@@H](C)C2)C1	C[C@@H](CNC(=O)N1CCCN(CC(F)F)CC1)c1ccsc1	0.6794425249099731
COCc1nnc(o1)-c1cccc(c1)C(=O)NCc1ccc(Oc2ccc(F)cc2)cc1	COCc1noc(CN2CCN(CC2)S(=O)(=O)c2cccnc2)n1	0.6793349385261536
Cn1c(SC[C@H]2CO[C@@H](O2)c2ccc(Cl)cc2)nnc1-c1cccnc1	[O-]C(=O)c1cccc(c1)S(=O)(=O)Nc1ccccc1CN1CCNC1=O	0.6792452931404114
CC(C)n1cnnc1C1CCN(CC1)c1nc2ccccc2s1	Cc1nn(C)c(C)c1[C@@H]1COCCN1C(=O)NCc1ccc2OCOc2c1	0.6791208982467651
CC[C@H](C)n1ncc2c(cc(C)nc12)C(=O)N[C@H](CCC(=O)OC)Cc1ccccc1	Clc1ccnc(CNS(=O)(=O)c2cc3OCC(=O)Nc3cc2Cl)c1	0.6790123581886292
Cc1oc(nc1CC(=O)Nc1cc(Cl)c(O)c(Cl)c1)-c1ccsc1	COc1ccccc1C(=O)NCCC(=O)N[C@@H](CCc1ccccc1)C(F)(F)F	0.6789215803146362
C[C@H]([NH+](C)CC(=O)NCCOc1cccc(F)c1)c1cccc(c1)-c1ccncc1	CCc1cccc(CC)c1NS(=O)(=O)c1cccc2c(nccc12)C(=O)OC	0.678815484046936
C[C@@H]([NH+]1CCC(CC1)Oc1cccc(C)n1)C(=O)N[C@@H]1CCOc2ccccc12	CCOC(=O)c1cnc(C)c(NC(=O)c2ccccc2-c2ncc(o2)-c2ccccc2F)c1	0.6787148714065552
CCN(Cc1ccoc1)C(=O)Nc1cc(ccc1-n1cc(C)cn1)C(N)=O	Fc1ccccc1-c1ccc(CN2CCN(CC2)[C@@H]2CCN(CC(F)(F)F)C2)s1	0.6785714030265808
COC(=O)[C@H](CC(C)C)NC(=O)Cn1c(C)nc2ccc(F)cc2c1=O	CC(C)[C@@H]1C[C@H](CCO1)NC(=O)[C@H](NC(=O)c1cccs1)c1ccccc1	0.6784870028495789
COc1cc(CN(C)C(=O)N2[C@@H](C)CCC[C@H]2C)ccc1SC	COc1cc(OC)cc(c1)C(=O)N1CC[C@H](C1)Oc1ccc(cn1)C(F)(F)F	0.6783919334411621
COc1ccc(CNc2ccc(cc2)C(=O)N2CCCC2)cc1Cl	CC1(C)Cc2cccc(OCc3nccc(N)n3)c2O1	0.6782841682434082
C[C@@H](CO)[NH+]1Cc2cccc(NC(=O)c3sc(nc3C)-c3ccc(F)cc3)c2C1	CCOC(=O)Cc1csc(NC(=O)c2ccc3[nH]c(C)nc3c2)n1	0.678185760974884
Clc1ccc(cc1)[C@@H](CC(=O)NCCCc1nc2ccccc2[nH]1)Cn1cnnn1	CCCN(C1CC1)c1nc2n(ncc2c(=O)[nH]1)-c1ccccc1	0.6780821681022644
CO[C@@H]([C@H](C)NC(=O)c1ccnc(C)n1)c1ccccc1Cl	Cc1cc2OCOc2cc1NC(=O)c1nc(ncc1Cl)N1CCCC1	0.6779661178588867
Cc1n[nH]c(c1CC(=O)NCCc1ccncc1)-c1ccc(F)cc1	C[C@H]([NH+](C)CCC1CC1)c1nc(C)cc(n1)N(C)CCC1CC1	0.6778711676597595
CCOc1ccccc1NC(=O)CSc1nc(C)c2CCCCc2c1C#N	CC(C)n1cnc2ccc(NC(=O)[C@@H]3CN(Cc4ccccc4)C(=O)C3)cc2c1=O	0.6777547001838684
O=C([C@H]1C[C@@H]1c1ccccc1)N1CCOC2(CCC2)C1	CN1CCN(CC1)S(=O)(=O)Cc1ccc(cc1)C(=O)NCCSc1ccc(C)cc1	0.6776649951934814
COC(=O)C[C@H](c1cccc2nccnc12)c1oc(C)cc(=O)c1O	O=C(N1CC[C@@H]2[C@@H](CCC(=O)N2C2CC2)C1)c1ccc(SCc2cccnc2)cc1	0.6775599122047424
CC(C)n1ncc2c1nc(\C=C\c1ccn(n1)-c1ccccc1)[nH]c2=O	O=C(N1CCc2c(C1)[nH+]cn2CCc1ccccc1)c1csc2CCCCc12	0.6774193644523621
CC(C)n1nnc(n1)-c1ccc(cc1)C(=O)NCCc1ccccn1	C[C@@H]([NH2+]Cc1ccc(cc1)-n1nc(C)cc1C)c1cccc(c1)S(N)(=O)=O	0.6773399114608765
C[C@H]([NH2+]C[C@@H]1COC2(CCCCC2)O1)c1ccc2COCc2c1	FC(F)(F)CN1CC[C@@H](C[NH2+]Cc2ccn(n2)-c2ccccc2)C1	0.6772486567497253
CC(=O)c1cn(CCC(=O)\N=c2/[nH]nc([nH]2)[C@H]2CCCO2)c2ccccc12	C[C@H](Oc1ccccc1C)C(=O)N(C)Cc1nc(no1)-c1ccc(Cl)cc1	0.6771300435066223
C[C@@H]1CC(=O)CC[C@H]1C(=O)Nc1cc(F)c(N2CCCC2)c(F)c1	CC(C)Oc1ccc(cc1C)S(=O)(=O)N1CCN(Cc2n[nH]c(C)n2)CC1	0.6770334839820862
COC(=O)[C@@H](NC(=O)[C@H](C)n1nnc2ccccc2c1=O)C(C)C	COc1ccccc1CN(C)C(=O)N(c1ccccc1)c1ccccc1	0.6769230961799622
Cc1ccc(cc1NC(=O)CSc1cn[nH]n1)C([O-])=O	C[C@H](Nc1cnn(C)c1)c1nnnn1-c1ccccc1	0.6768292784690857
Cc1cc(C)n(n1)-c1ccc(C[NH2+]Cc2cc(O)cc(Br)c2O)cn1	CC(C)Cn1nc(CC(=O)Nc2ccc3cc[nH]c3c2)c2ccccc2c1=O	0.6767241358757019
COc1ccc(cc1S(=O)(=O)NC(C)C)C(=O)N1CC[NH+](C)[C@@H](C)[C@@H]1C	Cc1cccc(c1)[C@H](NC(=O)c1cccnc1C)c1ccccn1	0.676616907119751
COc1ccc(NC(=O)[C@H]2CN(C(=O)C2)c2n[nH]c3ccccc23)cn1	Cc1cn2c(ncc(C(=O)Nc3nc4CCCCCc4s3)c2=O)s1	0.6765327453613281
FC(F)(F)COC(=O)NCCC(=O)O[C@H]1CC[NH+](Cc2ccc3CCCc3c2)C1	OC1=Nc2ccccc2C(=O)N[C@@H]1CCC(=O)Nc1ccc(Cn2cncn2)cc1	0.6764044761657715
Clc1ccc(cc1)[C@H](CC(=O)N1CCO[C@H](C1)c1ccccc1)Cn1cccc1	COC(=O)c1cc(C)ccc1OCc1nnc(C(C)C)n1C	0.6763157844543457
O=C(Cn1nc(ccc1=O)-c1cccc2ccccc12)NCc1ccccn1	CC(C)(C)OC(=O)N1CCC[C@@H](COCC(=O)N[C@H]2CCc3cc(Cl)ccc23)C1	0.6762114763259888
CC[NH+]1CCN(CC1)C(=O)c1cccc(c1)-n1nnnc1C	C[C@H](Nc1nc(nc2ccccc12)-c1ccccc1)c1ccon1	0.6760925650596619
CC[NH+](CCC1CCN(CC1)C(=O)NCc1nnc2CCCn12)CC1CC1	Cc1ccc(cc1-n1cnnn1)C(=O)N1CC[C@@]2(O)CCCC[C@@H]2C1	0.6759907007217407
Fc1cc(ccc1Cl)N1CC[C@@H](C1)NC(=O)CCn1cccn1	Cn1c(Cl)cnc1C[NH+]1CCCC[C@H]1c1ncn[nH]1	0.6759002804756165
C[C@H]1C[NH+](CCc2cccc(NC(=O)c3cc(C)n(C)n3)c2)C[C@@H]1C	Cc1n[nH]c(C)c1[C@@H]1COCCN1S(=O)(=O)c1ccc(C)cc1Br	0.6757990717887878
CN(C[C@@H](O)C(F)(F)F)C(=O)NC1CCCCC1	C[C@@H](C[C@H](O)c1ccco1)Nc1ccc(F)cc1C#N	0.6756756901741028
OC[C@H]1CCCC[C@@H]1NC(=O)CCNS(=O)(=O)c1ccccc1Cl	CC(C)(C)Oc1cc(C[NH2+]Cc2ccc(cc2)N2CCCCC2)ccn1	0.6756032109260559
COC(=O)CCOc1ccc(cc1)S(=O)(=O)N(CC(C)(C)O)C1CCOCC1	C[C@@H]([NH+]1CCC(=CC1)c1cccnc1)C(=O)Nc1ccccc1OC(F)F	0.6754807829856873
